id,title,url,category,date,author
3727,"filetype:sql ""phpmyAdmin SQL Dump"" (pass|password|passwd|pwd)",https://www.exploit-db.com/ghdb/3727,Files Containing Passwords,2011-06-28,anonymous
3737,"intitle:""vtiger CRM 5 - Commercial Open Source CRM""",https://www.exploit-db.com/ghdb/3737,Advisories and Vulnerabilities,2011-08-06,anonymous
3739,"filetype:ini ""Bootstrap.php"" (pass|passwd|password|pwd)",https://www.exploit-db.com/ghdb/3739,Files Containing Juicy Info,2011-08-25,anonymous
3743,inurl:view.php?board1_sn=,https://www.exploit-db.com/ghdb/3743,Vulnerable Servers,2011-09-26,anonymous
3744,"inurl:""amfphp/browser/servicebrowser.swf""",https://www.exploit-db.com/ghdb/3744,Footholds,2011-09-26,anonymous
3750,"inurl:""/Application Data/Filezilla/*"" OR inurl:""/AppData/Filezilla/*"" filetype:xml",https://www.exploit-db.com/ghdb/3750,Files Containing Passwords,2011-11-19,anonymous
3751,filetype:reg reg HKEY_CURRENT_USER SSHHOSTKEYS,https://www.exploit-db.com/ghdb/3751,Files Containing Juicy Info,2011-11-19,anonymous
3752,"inurl:php intitle:""Cpanel , FTP CraCkeR""",https://www.exploit-db.com/ghdb/3752,Vulnerable Servers,2011-11-19,anonymous
3757,filetype:php inurl:tiki-index.php +sirius +1.9.*,https://www.exploit-db.com/ghdb/3757,Vulnerable Servers,2011-11-25,anonymous
3761,filetype:sql inurl:wp-content/backup-*,https://www.exploit-db.com/ghdb/3761,Files Containing Passwords,2011-12-14,anonymous
3763,"Google Dork inurl:Curriculum Vitale filetype:doc ( Vital Informaticon , Addres, Telephone Numer, SSN , Full Name, Work , etc ) In Spanish.",https://www.exploit-db.com/ghdb/3763,Files Containing Juicy Info,2011-12-16,anonymous
3764,Microsoft-IIS/7.0 intitle:index.of name size,https://www.exploit-db.com/ghdb/3764,Files Containing Juicy Info,2011-12-19,anonymous
3766,inurl:.php intitle:- BOFF 1.0 intext:[ Sec. Info ],https://www.exploit-db.com/ghdb/3766,Vulnerable Servers,2011-12-23,anonymous
3770,(username=* | username:* |) | ( ((password=* | password:*) | (passwd=* | passwd:*) | (credentials=* | credentials:*)) | ((hash=* | hash:*) | (md5:* | md5=*)) | (inurl:auth | inurl:passwd | inurl:pass) ) filetype:log,https://www.exploit-db.com/ghdb/3770,Files Containing Passwords,2011-12-27,anonymous
3776,"intitle:""HtmlAnvView:D7B039C1""",https://www.exploit-db.com/ghdb/3776,Various Online Devices,2012-05-15,anonymous
3777,"intext:""~~Joomla1.txt"" title:""Index of /""",https://www.exploit-db.com/ghdb/3777,Files Containing Juicy Info,2012-05-15,anonymous
3779,"intitle:""-N3t"" filetype:php undetectable",https://www.exploit-db.com/ghdb/3779,Vulnerable Servers,2012-05-15,anonymous
3771,inurl:RgFirewallRL.asp | inurl:RgDmzHost.asp | inurl:RgMacFiltering.asp | inurl:RgConnect.asp | inurl:RgEventLog.asp | inurl:RgSecurity.asp | inurl:RgContentFilter.asp | inurl:wlanRadio.asp,https://www.exploit-db.com/ghdb/3771,Various Online Devices,2011-12-27,anonymous
3772,inurl:cgi-bin/cosmobdf.cgi?,https://www.exploit-db.com/ghdb/3772,Various Online Devices,2011-12-28,anonymous
3773,"inurl:""mod.php?mod=blog"" intext:""powered by DIY-CMS""",https://www.exploit-db.com/ghdb/3773,Advisories and Vulnerabilities,2011-12-29,anonymous
3774,"inurl:""/showPlayer.php?id="" intext:""powered by ellistonSPORT""",https://www.exploit-db.com/ghdb/3774,Advisories and Vulnerabilities,2012-01-03,anonymous
3775,inurl:wp-content/plugins/age-verification/age-verification.php,https://www.exploit-db.com/ghdb/3775,Advisories and Vulnerabilities,2012-01-10,anonymous
3778,"""Welcome to Sitecore"" + ""License Holder""",https://www.exploit-db.com/ghdb/3778,Pages Containing Login Portals,2012-05-15,anonymous
3780,"?intitle:index.of?"".mysql_history""",https://www.exploit-db.com/ghdb/3780,Files Containing Juicy Info,2012-05-15,anonymous
3784,"inurl:""tiki-index.php"" filetype:php ""This is TikiWiki 1.9""",https://www.exploit-db.com/ghdb/3784,Advisories and Vulnerabilities,2012-05-15,anonymous
3785,"inurl:""*.php?*=*.php"" intext:""Warning: include"" -inurl:.html -site:""php.net"" -site:""stackoverflow.com"" -inurl:""*forums*""",https://www.exploit-db.com/ghdb/3785,Error Messages,2012-05-15,anonymous
3786,"filetype:cfg ""radius"" (pass|passwd|password)",https://www.exploit-db.com/ghdb/3786,Files Containing Passwords,2012-05-15,anonymous
3789,"inurl:""phpmyadmin/index.php"" intext:""[ Edit ] [ Create PHP Code ] [ Refresh ]""",https://www.exploit-db.com/ghdb/3789,Files Containing Juicy Info,2012-08-21,anonymous
3790,"inurl:""passes"" OR inurl:""passwords"" OR inurl:""credentials"" -search -download -techsupt -git -games -gz -bypass -exe filetype:txt @yahoo.com OR @gmail OR @hotmail OR @rediff",https://www.exploit-db.com/ghdb/3790,Files Containing Passwords,2012-08-21,anonymous
3793,"intitle:""hp laserjet"" inurl:info_configuration.htm",https://www.exploit-db.com/ghdb/3793,Various Online Devices,2012-08-21,anonymous
3794,filetype:avastlic,https://www.exploit-db.com/ghdb/3794,Files Containing Juicy Info,2012-08-21,anonymous
3796,"Please-logon ""intitle:zarafa webaccess """,https://www.exploit-db.com/ghdb/3796,Pages Containing Login Portals,2012-08-21,anonymous
3800,"intext:""You may also donate through the Moneybookers account mb@dd-wrt""",https://www.exploit-db.com/ghdb/3800,Various Online Devices,2012-08-21,anonymous
3801,intext:charset_test= email= default_persistent=,https://www.exploit-db.com/ghdb/3801,Files Containing Passwords,2012-08-21,anonymous
3811,inurl:finger.cgi,https://www.exploit-db.com/ghdb/3811,Network or Vulnerability Data,2012-11-02,anonymous
3819,inurl:phpliteadmin.php,https://www.exploit-db.com/ghdb/3819,Pages Containing Login Portals,2012-11-02,anonymous
3824,inurl:admin intext:username= AND email= AND password= OR pass= filetype:xls,https://www.exploit-db.com/ghdb/3824,Files Containing Juicy Info,2012-12-31,anonymous
3825,you really should fix this security hole by setting a password for user '.root'. inurl:/phpmyadmin intitle:localhost,https://www.exploit-db.com/ghdb/3825,Pages Containing Login Portals,2012-12-31,anonymous
3827,inurl:/wp-content/w3tc/dbcache/,https://www.exploit-db.com/ghdb/3827,Vulnerable Servers,2012-12-31,anonymous
3830,inurl:/control/userimage.html,https://www.exploit-db.com/ghdb/3830,Various Online Devices,2013-02-05,anonymous
3835,"allintext: ""Please login to continue..."" ""ZTE Corporation. All rights reserved.""",https://www.exploit-db.com/ghdb/3835,Pages Containing Login Portals,2013-04-09,anonymous
3836,"""index of"" inurl:root intitle:symlink",https://www.exploit-db.com/ghdb/3836,Sensitive Directories,2013-04-09,anonymous
3838,"inurl:""php?id="" intext:""DB_Error Object """,https://www.exploit-db.com/ghdb/3838,Files Containing Juicy Info,2013-04-09,anonymous
3846,inurl:/voice/advanced/ intitle:Linksys SPA configuration,https://www.exploit-db.com/ghdb/3846,Various Online Devices,2013-04-22,anonymous
3847,"inurl:""/root/etc/passwd"" intext:""home/*:""",https://www.exploit-db.com/ghdb/3847,Files Containing Usernames,2013-04-22,anonymous
3848,"intext:""root:x:0:0:root:/root:/bin/bash"" inurl:*=/etc/passwd",https://www.exploit-db.com/ghdb/3848,Files Containing Usernames,2013-04-22,anonymous
3853,"intitle:""VNC Viewer for Java""",https://www.exploit-db.com/ghdb/3853,Pages Containing Login Portals,2013-08-08,anonymous
3856,"""information_schema"" filetype:sql",https://www.exploit-db.com/ghdb/3856,Files Containing Juicy Info,2013-08-08,anonymous
3861,"""Welcome to phpMyAdmin"" + ""Username:"" + ""Password:"" + ""Language:"" + ""Afrikaans""",https://www.exploit-db.com/ghdb/3861,Pages Containing Login Portals,2013-08-08,anonymous
3864,inurl:5000/webman/index.cgi,https://www.exploit-db.com/ghdb/3864,Pages Containing Login Portals,2013-08-08,anonymous
3866,"intitle:""Internet Security Appliance"" & intext:""Enter Password and click Login""",https://www.exploit-db.com/ghdb/3866,Pages Containing Login Portals,2013-08-08,anonymous
3876,"inurl:8080 intitle:""Dashboard [Jenkins]""",https://www.exploit-db.com/ghdb/3876,Sensitive Directories,2013-08-08,anonymous
3877,"intitle:""Login - OTRS"" inurl:pl",https://www.exploit-db.com/ghdb/3877,Pages Containing Login Portals,2013-08-08,anonymous
3878,"intitle:""WebMail | Powered by Winmail Server - Login"" & (intext:""Username"" & intext:""Password"")",https://www.exploit-db.com/ghdb/3878,Pages Containing Login Portals,2013-08-08,anonymous
3879,"inurl:8080 intitle:""login"" intext:""UserLogin"" ""English""",https://www.exploit-db.com/ghdb/3879,Pages Containing Login Portals,2013-08-08,anonymous
3880,"intitle:""::: Login :::"" & intext:""Customer Login"" & ""Any time & Any where""",https://www.exploit-db.com/ghdb/3880,Pages Containing Login Portals,2013-08-08,anonymous
3881,"inurl:phpmyadmin/index.php & (intext:username & password & ""Welcome to"")",https://www.exploit-db.com/ghdb/3881,Pages Containing Login Portals,2013-08-08,anonymous
3888,"""BEGIN RSA PRIVATE KEY"" filetype:key -github",https://www.exploit-db.com/ghdb/3888,Files Containing Passwords,2013-09-24,anonymous
3894,"inurl:*/graphs* intitle:""Traffic and system resource graphing""",https://www.exploit-db.com/ghdb/3894,Various Online Devices,2013-09-24,anonymous
3895,"inurl:*/webalizer/* intitle:""Usage Statistics""",https://www.exploit-db.com/ghdb/3895,Files Containing Juicy Info,2013-09-24,anonymous
3901,ext:sql intext:@gmail.com intext:password,https://www.exploit-db.com/ghdb/3901,Files Containing Passwords,2013-11-25,anonymous
3907,"site:github.com inurl:""known_hosts"" ""ssh-rsa""",https://www.exploit-db.com/ghdb/3907,Files Containing Juicy Info,2013-11-25,anonymous
3908,"site:github.com inurl:""id_rsa"" -inurl:""pub""",https://www.exploit-db.com/ghdb/3908,Files Containing Juicy Info,2013-11-25,anonymous
3909,"inurl:""/module.php/core/loginuserpass.php""",https://www.exploit-db.com/ghdb/3909,Pages Containing Login Portals,2013-11-25,anonymous
3912,"intitle:""uploader by ghost-dz"" ext:php",https://www.exploit-db.com/ghdb/3912,Footholds,2013-11-25,anonymous
3927,"intitle:""WSO 2.4"" [ Sec. Info ], [ Files ], [ Console ], [ Sql ], [ Php ], [ Safe mode ], [ String tools ], [ Bruteforce ], [ Network ], [ Self remove ]",https://www.exploit-db.com/ghdb/3927,Footholds,2014-01-03,anonymous
3928,"intitle:not accepted inurl:""union+select"" inurl:""id?=""",https://www.exploit-db.com/ghdb/3928,Various Online Devices,2014-02-05,anonymous
3934,"""[function.getimagesize]: failed to open stream: No such file or directory in""",https://www.exploit-db.com/ghdb/3934,Error Messages,2014-02-05,anonymous
3936,intitle:Admin inurl:login.php site:.co.in,https://www.exploit-db.com/ghdb/3936,Pages Containing Login Portals,2014-02-28,anonymous
3941,"filetype:pdf ""acunetix website audit"" ""alerts summary""",https://www.exploit-db.com/ghdb/3941,Files Containing Juicy Info,2014-03-31,anonymous
3942,inurl:typo3/install/index.php?mode=,https://www.exploit-db.com/ghdb/3942,Pages Containing Login Portals,2014-04-07,anonymous
3943,inurl:typo3conf/localconf.php,https://www.exploit-db.com/ghdb/3943,Files Containing Passwords,2014-04-07,anonymous
3944,"intitle:""Zimbra Web Client Sign In""",https://www.exploit-db.com/ghdb/3944,Pages Containing Login Portals,2014-04-21,anonymous
3945,"intitle:""Zimbra Web Client Log In""",https://www.exploit-db.com/ghdb/3945,Pages Containing Login Portals,2014-04-21,anonymous
3946,xamppdirpasswd.txt filetype:txt,https://www.exploit-db.com/ghdb/3946,Files Containing Passwords,2014-04-28,anonymous
3950,"intext:""Hikvision"" inurl:""login.asp""",https://www.exploit-db.com/ghdb/3950,Various Online Devices,2014-05-08,anonymous
3953,"inurl:""/munin/network-*.html"" OR inurl:""/munin/apache-*.html"" OR inurl:""/munin/disk-*.html"" OR inurl:""/munin/system-*.html"" OR inurl:""/munin/munin-*.html"" OR inurl:""/munin/problems.html""",https://www.exploit-db.com/ghdb/3953,Network or Vulnerability Data,2014-06-12,anonymous
3955,"filetype:sql site:gov and ""insert into""",https://www.exploit-db.com/ghdb/3955,Files Containing Juicy Info,2014-07-04,anonymous
3954,dorks:SiteScope inurl:/SiteScope/cgi/go.exe/SiteScope?page=,https://www.exploit-db.com/ghdb/3954,Various Online Devices,2014-07-03,anonymous
3958,"intitle:""index"" intext:""Login to the Administrative Interface""",https://www.exploit-db.com/ghdb/3958,Pages Containing Login Portals,2014-08-09,anonymous
3959,"inurl:ws_ftp.ini ""[WS_FTP]"" filetype:ini",https://www.exploit-db.com/ghdb/3959,Files Containing Passwords,2014-08-21,anonymous
3960,"""automatic teller"" ""operator manual"" ""password"" filetype:pdf",https://www.exploit-db.com/ghdb/3960,Files Containing Passwords,2014-09-15,anonymous
3964,ext:cgi inurl:cgi-bin intext:#!/bin/bash,https://www.exploit-db.com/ghdb/3964,Vulnerable Servers,2014-10-02,anonymous
3965,(intext:mail AND intext:samAccountName) AND (filetype:xlsx OR filetype:xls OR filetype:csv OR filetype:txt),https://www.exploit-db.com/ghdb/3965,Files Containing Juicy Info,2014-10-09,anonymous
3969,inurl:cgi-bin/mailgraph.cgi,https://www.exploit-db.com/ghdb/3969,Various Online Devices,2014-10-15,anonymous
3973,ext:msg OR ext:eml site:gov OR site:edu,https://www.exploit-db.com/ghdb/3973,Files Containing Juicy Info,2014-11-17,anonymous
3976,ext:log telnet intext:password,https://www.exploit-db.com/ghdb/3976,Files Containing Juicy Info,2014-11-24,anonymous
3977,filetype:mobileconfig intext:password OR intext:pass,https://www.exploit-db.com/ghdb/3977,Files Containing Juicy Info,2014-11-24,anonymous
3979,ext:pem intext:BEGIN CERTIFICATE,https://www.exploit-db.com/ghdb/3979,Files Containing Juicy Info,2014-12-11,anonymous
3983,inurl:/cgi-bin/.cgi,https://www.exploit-db.com/ghdb/3983,Sensitive Directories,2015-01-06,anonymous
3988,""".git"" intitle:""Index of""",https://www.exploit-db.com/ghdb/3988,Various Online Devices,2015-02-09,anonymous
3990,inurl:.cgi-bin/luci,https://www.exploit-db.com/ghdb/3990,Various Online Devices,2015-02-11,anonymous
3992,"intitle:""AP Router New Generation"" intext:""Status do AP Router""",https://www.exploit-db.com/ghdb/3992,Various Online Devices,2015-02-17,anonymous
3993,"""Config"" intitle:""Index of"" intext:vpn",https://www.exploit-db.com/ghdb/3993,Sensitive Directories,2015-02-19,anonymous
3998,intitle:index of /weekly cpbackup,https://www.exploit-db.com/ghdb/3998,Files Containing Juicy Info,2015-03-31,anonymous
3999,"intitle:index.of +""Indexed by Apache::Gallery""",https://www.exploit-db.com/ghdb/3999,Sensitive Directories,2015-04-03,anonymous
4000,intitle:index.of.accounts,https://www.exploit-db.com/ghdb/4000,Sensitive Directories,2015-04-03,anonymous
4001,intitle:index.of.dropbox,https://www.exploit-db.com/ghdb/4001,Sensitive Directories,2015-04-23,anonymous
4004,inurl:upsstats.cgi?host,https://www.exploit-db.com/ghdb/4004,Various Online Devices,2015-05-18,anonymous
4011,inurl:/graphs/ intitle:RouterOs,https://www.exploit-db.com/ghdb/4011,Various Online Devices,2015-05-27,anonymous
4017,inurl:private_files,https://www.exploit-db.com/ghdb/4017,Sensitive Directories,2015-06-10,anonymous
4020,"intitle:""Index Of"" intext:""iCloud Photos"" OR intext:""My Photo Stream"" OR intext:""Camera Roll""",https://www.exploit-db.com/ghdb/4020,Sensitive Directories,2015-06-17,anonymous
4023,ext:asp intext:Smart.Shell 1.0 BY P0Uy@_$3r\/3R -,https://www.exploit-db.com/ghdb/4023,Footholds,2015-06-23,anonymous
4024,filetype:asmx inurl:(_vti_bin|api|webservice),https://www.exploit-db.com/ghdb/4024,Web Server Detection,2015-06-23,anonymous
4025,inurl:Citrix/MetaframeXP,https://www.exploit-db.com/ghdb/4025,Pages Containing Login Portals,2015-06-24,anonymous
4027,"intitle:""Index of"" ""wwwroot""",https://www.exploit-db.com/ghdb/4027,Sensitive Directories,2015-06-30,anonymous
4028,"""Futon on Apache"" inurl:_utils",https://www.exploit-db.com/ghdb/4028,Files Containing Juicy Info,2015-06-30,anonymous
4043,allinurl:foldercontent.html?folder=,https://www.exploit-db.com/ghdb/4043,Various Online Devices,2015-07-28,anonymous
4048,"inurl:cgi-bin ext:pl intext:""-rwxr-xr-x""",https://www.exploit-db.com/ghdb/4048,Files Containing Juicy Info,2015-08-12,anonymous
4053,"intext:bbdd index.of ""/"" ""Parent Directory""",https://www.exploit-db.com/ghdb/4053,Files Containing Juicy Info,2015-08-17,anonymous
4054,intitle:SN0X SHELL: WEEEEEEEEEEEEEEEEED,https://www.exploit-db.com/ghdb/4054,Footholds,2015-08-18,anonymous
4057,"intitle:""Index of"" ""DCIM""",https://www.exploit-db.com/ghdb/4057,Sensitive Directories,2015-08-19,anonymous
4059,"site: edu|org + inurl:""faculty_login.asp | .php""",https://www.exploit-db.com/ghdb/4059,Pages Containing Login Portals,2015-08-24,anonymous
4060,"intitle:""Index of"" ""WhatsApp Images""",https://www.exploit-db.com/ghdb/4060,Sensitive Directories,2015-08-24,anonymous
4061,inurl:/set_config_password.html,https://www.exploit-db.com/ghdb/4061,Various Online Devices,2015-08-24,anonymous
4062,intitle:Error Page pageWrapper.jsp?,https://www.exploit-db.com/ghdb/4062,Error Messages,2015-08-27,anonymous
4063,intitle:IBM Lotus iNotes Login,https://www.exploit-db.com/ghdb/4063,Pages Containing Login Portals,2015-08-27,anonymous
4064,inurl:src/viewcvs.cgi/log/.c?=,https://www.exploit-db.com/ghdb/4064,Files Containing Juicy Info,2015-08-27,anonymous
4081,intitle:Content Server Error IdcService=DOC_INFO,https://www.exploit-db.com/ghdb/4081,Error Messages,2015-09-17,anonymous
4085,"intitle:Oracle PeopleSoft Sign-in ""Oracle"" Sign-in ""error""",https://www.exploit-db.com/ghdb/4085,Pages Containing Login Portals,2015-09-28,anonymous
4090,intitle:Parallels Plesk Panel for Microsoft Windows /login_up.php3,https://www.exploit-db.com/ghdb/4090,Pages Containing Login Portals,2015-10-15,anonymous
4092,"inurl:""/web-console/"" intitle:""Administration Console""",https://www.exploit-db.com/ghdb/4092,Web Server Detection,2015-10-15,anonymous
4093,mail spool intitle:index.of,https://www.exploit-db.com/ghdb/4093,Sensitive Directories,2015-10-16,anonymous
4096,inurl:/my.logon.php3?,https://www.exploit-db.com/ghdb/4096,Pages Containing Login Portals,2015-10-16,anonymous
4097,inurl:.listing intitle:index.of,https://www.exploit-db.com/ghdb/4097,Sensitive Directories,2015-10-19,anonymous
4098,inurl:.DS_Store intitle:index.of,https://www.exploit-db.com/ghdb/4098,Sensitive Directories,2015-10-19,anonymous
4100,"""sql"" ""parent"" intitle:index.of -injection",https://www.exploit-db.com/ghdb/4100,Sensitive Directories,2015-10-20,anonymous
4108,intitle:index.of inurl:grades site:edu,https://www.exploit-db.com/ghdb/4108,Sensitive Directories,2015-11-02,anonymous
4111,"intitle:""Solr Admin"" ""Core Admin"" ""Thread Dump""",https://www.exploit-db.com/ghdb/4111,Various Online Devices,2015-11-05,anonymous
4112,ext:xls intext:NAME intext:TEL intext:EMAIL intext:PASSWORD,https://www.exploit-db.com/ghdb/4112,Files Containing Passwords,2015-11-06,anonymous
4113,intitle:index.of inurl:openwebmail -site:openwebmail.org,https://www.exploit-db.com/ghdb/4113,Various Online Devices,2015-11-09,anonymous
4114,"inurl:portal | intitle:portal (""login"" | ""logon"" | ""admin"") inurl:patient | intitle:patient",https://www.exploit-db.com/ghdb/4114,Pages Containing Login Portals,2015-11-09,anonymous
4115,"inurl:""http://cms"" | inurl:""https://cms"" (""login"" | ""logon"" | ""admin"") -school",https://www.exploit-db.com/ghdb/4115,Pages Containing Login Portals,2015-11-09,anonymous
4116,"intitle:""SmarterMail Login"" inurl:""/Login.aspx""",https://www.exploit-db.com/ghdb/4116,Pages Containing Login Portals,2015-11-10,anonymous
4118,"inurl:""wp-content/uploads/private""",https://www.exploit-db.com/ghdb/4118,Sensitive Directories,2015-11-11,anonymous
4120,inurl:pipermail intitle:index.of parent,https://www.exploit-db.com/ghdb/4120,Sensitive Directories,2015-11-11,anonymous
4121,"inurl:""https://blackboard"" | inurl:""http://blackboard""",https://www.exploit-db.com/ghdb/4121,Pages Containing Login Portals,2015-11-11,anonymous
4132,intitle:index.of.mail,https://www.exploit-db.com/ghdb/4132,Sensitive Directories,2015-11-13,anonymous
4122,"inurl:""http://canvas"" | inurl:""https://canvas"" | intitle:""Log In to Canvas""",https://www.exploit-db.com/ghdb/4122,Pages Containing Login Portals,2015-11-11,anonymous
4131,""" Proudly Served by LiteSpeed Web Server"" intitle:index.of./",https://www.exploit-db.com/ghdb/4131,Advisories and Vulnerabilities,2015-11-13,anonymous
4123,intext:smtp | pop3 intext:login | logon intext:password | passcode filetype:xls | filetype:xlsx,https://www.exploit-db.com/ghdb/4123,Files Containing Passwords,2015-11-11,anonymous
4127,"intext:""This is Apache Hadoop release"" ""Local Logs""",https://www.exploit-db.com/ghdb/4127,Various Online Devices,2015-11-12,anonymous
4124,"inurl:""ftp"" intext:""user"" | ""username"" | ""userID"" | ""user ID"" | ""logon"" | ""login"" intext:""password"" | ""passcode"" filetype:xls | filetype:xlsx",https://www.exploit-db.com/ghdb/4124,Files Containing Passwords,2015-11-11,anonymous
4125,"intitle:""Workspace Login"" intext:""WinOcular WorkSpace""",https://www.exploit-db.com/ghdb/4125,Pages Containing Login Portals,2015-11-11,anonymous
4126,intext:http | https intext:login | logon intext:password | passcode filetype:xls | filetype:xlsx,https://www.exploit-db.com/ghdb/4126,Files Containing Passwords,2015-11-12,anonymous
4128,"intitle:""router""inurl:""home.asp""",https://www.exploit-db.com/ghdb/4128,Various Online Devices,2015-11-12,anonymous
4129,inurl:.gov/wp-login.php | inurl:.edu/wp-login.php | inurl:.mil/wp-login.php | inurl:.us/wp-login.php,https://www.exploit-db.com/ghdb/4129,Pages Containing Login Portals,2015-11-13,anonymous
4130,intitle:AP Router New Generation | inurl:/home.asp,https://www.exploit-db.com/ghdb/4130,Pages Containing Login Portals,2015-11-13,anonymous
4133,intitle:FootPrints Login | inurl:/MRcgi/MRentrancePage.pl,https://www.exploit-db.com/ghdb/4133,Pages Containing Login Portals,2015-11-16,anonymous
4134,"intext:""Roundcube Webmail"" intitle:""Welcome to Roundcube Webmail"" -site:roundcube.net",https://www.exploit-db.com/ghdb/4134,Pages Containing Login Portals,2015-11-19,anonymous
4135,intitle:Tomcat Status | inurl:/status?full=true,https://www.exploit-db.com/ghdb/4135,Files Containing Juicy Info,2015-11-19,anonymous
4136,"intitle:""Mail - AfterLogic WebMail""",https://www.exploit-db.com/ghdb/4136,Pages Containing Login Portals,2015-11-19,anonymous
4138,-inurl:http | -inurl:https inurl:ftp ext:xls | ext:xlsx bank,https://www.exploit-db.com/ghdb/4138,Files Containing Juicy Info,2015-11-23,anonymous
4140,"intext:""GET http://"" ext:txt intext:""password"" inurl:log",https://www.exploit-db.com/ghdb/4140,Files Containing Passwords,2015-11-30,anonymous
4139,inurl:trafficcams -intext:trafficcams ext:asp OR ext:htm,https://www.exploit-db.com/ghdb/4139,Various Online Devices,2015-11-26,anonymous
4145,"intext:""Thehacker - Agd_Scorp - BLaSTER - Cr@zy_King - KinSize - JeXToXiC - s3f4 - rx5""",https://www.exploit-db.com/ghdb/4145,Footholds,2015-12-08,anonymous
4147,inurl:httpmon.php,https://www.exploit-db.com/ghdb/4147,Various Online Devices,2015-12-09,anonymous
4146,"intext:""Please select file to upload:"" ext:php",https://www.exploit-db.com/ghdb/4146,Footholds,2015-12-08,anonymous
4148,"intext:""Powered By OpenCart"" -site:opencart.com -inurl:""Powered By OpenCart"" -intitle:""OpenCart"" -intitle:""powered by""",https://www.exploit-db.com/ghdb/4148,Advisories and Vulnerabilities,2015-12-09,anonymous
4150,inurl:http | -inurl:https inurl:ftp ext:pdf taxreturn,https://www.exploit-db.com/ghdb/4150,Files Containing Juicy Info,2015-12-14,anonymous
4152,"intitle:""CPPLUS DVR -Web View""",https://www.exploit-db.com/ghdb/4152,Various Online Devices,2015-12-14,anonymous
4154,inurl:wp-content/uploads filetype:xls | filetype:xlsx password,https://www.exploit-db.com/ghdb/4154,Files Containing Passwords,2015-12-16,anonymous
4156,"inurl:""cgi-bin"" ""No password set!"" "" There is no password set on this router.""",https://www.exploit-db.com/ghdb/4156,Various Online Devices,2015-12-17,anonymous
4164,"intitle:""Lost Password Reset"" | inurl:/secure/pwreset.php | inurl:/portal/index.php",https://www.exploit-db.com/ghdb/4164,Pages Containing Login Portals,2015-12-29,anonymous
4166,inurl:/tcpipv4.htm,https://www.exploit-db.com/ghdb/4166,Various Online Devices,2015-12-29,anonymous
4167,"intitle:""Microsoft+Outlook+Web+Access+Log+On"" | inurl:/owa/auth/logon.aspx",https://www.exploit-db.com/ghdb/4167,Pages Containing Login Portals,2015-12-29,anonymous
4168,ext:html intext:Airties inurl:login.html,https://www.exploit-db.com/ghdb/4168,Pages Containing Login Portals,2015-12-30,anonymous
4170,crime24 stealer ext:txt,https://www.exploit-db.com/ghdb/4170,Footholds,2015-12-31,anonymous
4172,"intitle:""WSO "" ext:php intext:""server ip"" 2015 intext:"" [ home ]""",https://www.exploit-db.com/ghdb/4172,Footholds,2016-01-01,anonymous
4178,"""Password="" inurl:web.config -intext:web.config ext:config",https://www.exploit-db.com/ghdb/4178,Files Containing Passwords,2016-01-07,anonymous
4179,inurl:/SAML2/SOAP/ | inurl:/SAML2/POST,https://www.exploit-db.com/ghdb/4179,Error Messages,2016-01-07,anonymous
4184,inurl:/welcome.cgi? | p=no-cert,https://www.exploit-db.com/ghdb/4184,Pages Containing Login Portals,2016-01-21,anonymous
4187,"inurl:/oam/server/obrareq.cgi | ext:""encquery"" | ext:""Portal_Webcenter""",https://www.exploit-db.com/ghdb/4187,Pages Containing Login Portals,2016-01-26,anonymous
4188,"inurl:phpPgAdmin/browser.php intitle:""phpPgAdmin""",https://www.exploit-db.com/ghdb/4188,Various Online Devices,2016-01-26,anonymous
4191,inurl:haproxy-status site:example.com,https://www.exploit-db.com/ghdb/4191,Files Containing Juicy Info,2016-01-29,anonymous
4195,"intitle:""Welcome | PRTG Network Monitor"" inurl:/index.htm",https://www.exploit-db.com/ghdb/4195,Pages Containing Login Portals,2016-02-09,anonymous
4201,"(intitle:""phpshell"" OR intitle:""c99shell"" OR intitle:""r57shell"" OR intitle:""PHP Shell "" OR intitle:""phpRemoteView"") `rwx` ""uname""",https://www.exploit-db.com/ghdb/4201,Footholds,2016-02-16,anonymous
4202,"intitle: ""phpshell"" ""Php Safe-Mode Bypass""",https://www.exploit-db.com/ghdb/4202,Footholds,2016-02-16,anonymous
4203,"intext:Apache/2.2.29 (Unix) mod_ssl/2.2.29 | intitle:""Index of /""",https://www.exploit-db.com/ghdb/4203,Web Server Detection,2016-02-17,anonymous
4213,inurl:/console-selfservice/common/scripts/calendar/ipopeng.htm,https://www.exploit-db.com/ghdb/4213,Error Messages,2016-03-10,anonymous
4217,"inurl:""info_deviceStatus.html"" | inurl:""info_suppliesStatus.html"" | inurl:""info_configuration.html"" | inurl:""info_config_network.html"" | inurl:""info_specialPages.html"" | inurl:""info_colorUsageJobLog.html"" | inurl:""info_eventLog.html""",https://www.exploit-db.com/ghdb/4217,Various Online Devices,2016-03-11,anonymous
4223,"inurl:""/,DanaInfo=""",https://www.exploit-db.com/ghdb/4223,Pages Containing Login Portals,2016-03-11,anonymous
4240,"intitle:""VOOD - Welcome to Vood Residential Gateway >Login""",https://www.exploit-db.com/ghdb/4240,Pages Containing Login Portals,2016-03-23,anonymous
4246,"inurl:/smpwservices.fcc | ""/lm_private/CkeSetter.aspx""",https://www.exploit-db.com/ghdb/4246,Error Messages,2016-03-29,anonymous
